split,index,rgb_path,depth_path,label_path
train,1139,/content/drive/MyDrive/datosDescarga/images/train_01139.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01139.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01139.png
train,307,/content/drive/MyDrive/datosDescarga/images/train_00307.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00307.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00307.png
train,936,/content/drive/MyDrive/datosDescarga/images/train_00936.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00936.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00936.png
train,949,/content/drive/MyDrive/datosDescarga/images/train_00949.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00949.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00949.png
train,629,/content/drive/MyDrive/datosDescarga/images/train_00629.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00629.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00629.png
train,1184,/content/drive/MyDrive/datosDescarga/images/train_01184.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01184.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01184.png
train,787,/content/drive/MyDrive/datosDescarga/images/train_00787.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00787.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00787.png
train,405,/content/drive/MyDrive/datosDescarga/images/train_00405.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00405.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00405.png
train,1228,/content/drive/MyDrive/datosDescarga/images/train_01228.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01228.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01228.png
train,107,/content/drive/MyDrive/datosDescarga/images/train_00107.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00107.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00107.png
train,224,/content/drive/MyDrive/datosDescarga/images/train_00224.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00224.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00224.png
train,1243,/content/drive/MyDrive/datosDescarga/images/train_01243.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01243.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01243.png
train,1276,/content/drive/MyDrive/datosDescarga/images/train_01276.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01276.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01276.png
train,660,/content/drive/MyDrive/datosDescarga/images/train_00660.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00660.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00660.png
train,893,/content/drive/MyDrive/datosDescarga/images/train_00893.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00893.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00893.png
train,139,/content/drive/MyDrive/datosDescarga/images/train_00139.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00139.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00139.png
train,382,/content/drive/MyDrive/datosDescarga/images/train_00382.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00382.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00382.png
train,217,/content/drive/MyDrive/datosDescarga/images/train_00217.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00217.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00217.png
train,90,/content/drive/MyDrive/datosDescarga/images/train_00090.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00090.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00090.png
train,406,/content/drive/MyDrive/datosDescarga/images/train_00406.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00406.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00406.png
train,103,/content/drive/MyDrive/datosDescarga/images/train_00103.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00103.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00103.png
train,741,/content/drive/MyDrive/datosDescarga/images/train_00741.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00741.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00741.png
train,678,/content/drive/MyDrive/datosDescarga/images/train_00678.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00678.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00678.png
train,648,/content/drive/MyDrive/datosDescarga/images/train_00648.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00648.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00648.png
train,181,/content/drive/MyDrive/datosDescarga/images/train_00181.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00181.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00181.png
train,743,/content/drive/MyDrive/datosDescarga/images/train_00743.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00743.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00743.png
train,843,/content/drive/MyDrive/datosDescarga/images/train_00843.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00843.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00843.png
train,761,/content/drive/MyDrive/datosDescarga/images/train_00761.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00761.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00761.png
train,245,/content/drive/MyDrive/datosDescarga/images/train_00245.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00245.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00245.png
train,75,/content/drive/MyDrive/datosDescarga/images/train_00075.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00075.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00075.png
train,772,/content/drive/MyDrive/datosDescarga/images/train_00772.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00772.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00772.png
train,1362,/content/drive/MyDrive/datosDescarga/images/train_01362.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01362.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01362.png
train,257,/content/drive/MyDrive/datosDescarga/images/train_00257.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00257.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00257.png
train,847,/content/drive/MyDrive/datosDescarga/images/train_00847.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00847.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00847.png
train,697,/content/drive/MyDrive/datosDescarga/images/train_00697.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00697.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00697.png
train,132,/content/drive/MyDrive/datosDescarga/images/train_00132.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00132.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00132.png
train,439,/content/drive/MyDrive/datosDescarga/images/train_00439.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00439.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00439.png
train,1423,/content/drive/MyDrive/datosDescarga/images/train_01423.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01423.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01423.png
train,200,/content/drive/MyDrive/datosDescarga/images/train_00200.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00200.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00200.png
train,40,/content/drive/MyDrive/datosDescarga/images/train_00040.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00040.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00040.png
train,16,/content/drive/MyDrive/datosDescarga/images/train_00016.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00016.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00016.png
train,408,/content/drive/MyDrive/datosDescarga/images/train_00408.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00408.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00408.png
train,1081,/content/drive/MyDrive/datosDescarga/images/train_01081.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01081.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01081.png
train,1149,/content/drive/MyDrive/datosDescarga/images/train_01149.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01149.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01149.png
train,964,/content/drive/MyDrive/datosDescarga/images/train_00964.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00964.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00964.png
train,315,/content/drive/MyDrive/datosDescarga/images/train_00315.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00315.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00315.png
train,1445,/content/drive/MyDrive/datosDescarga/images/train_01445.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01445.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01445.png
train,246,/content/drive/MyDrive/datosDescarga/images/train_00246.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00246.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00246.png
train,853,/content/drive/MyDrive/datosDescarga/images/train_00853.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00853.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00853.png
train,127,/content/drive/MyDrive/datosDescarga/images/train_00127.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00127.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00127.png
train,1179,/content/drive/MyDrive/datosDescarga/images/train_01179.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01179.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01179.png
train,410,/content/drive/MyDrive/datosDescarga/images/train_00410.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00410.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00410.png
train,1437,/content/drive/MyDrive/datosDescarga/images/train_01437.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01437.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01437.png
train,872,/content/drive/MyDrive/datosDescarga/images/train_00872.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00872.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00872.png
train,1205,/content/drive/MyDrive/datosDescarga/images/train_01205.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01205.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01205.png
train,1330,/content/drive/MyDrive/datosDescarga/images/train_01330.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01330.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01330.png
train,1021,/content/drive/MyDrive/datosDescarga/images/train_01021.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01021.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01021.png
train,616,/content/drive/MyDrive/datosDescarga/images/train_00616.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00616.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00616.png
train,643,/content/drive/MyDrive/datosDescarga/images/train_00643.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00643.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00643.png
train,39,/content/drive/MyDrive/datosDescarga/images/train_00039.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00039.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00039.png
train,455,/content/drive/MyDrive/datosDescarga/images/train_00455.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00455.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00455.png
train,449,/content/drive/MyDrive/datosDescarga/images/train_00449.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00449.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00449.png
train,540,/content/drive/MyDrive/datosDescarga/images/train_00540.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00540.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00540.png
train,499,/content/drive/MyDrive/datosDescarga/images/train_00499.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00499.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00499.png
train,421,/content/drive/MyDrive/datosDescarga/images/train_00421.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00421.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00421.png
train,700,/content/drive/MyDrive/datosDescarga/images/train_00700.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00700.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00700.png
train,989,/content/drive/MyDrive/datosDescarga/images/train_00989.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00989.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00989.png
train,1119,/content/drive/MyDrive/datosDescarga/images/train_01119.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01119.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01119.png
train,485,/content/drive/MyDrive/datosDescarga/images/train_00485.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00485.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00485.png
train,11,/content/drive/MyDrive/datosDescarga/images/train_00011.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00011.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00011.png
train,1273,/content/drive/MyDrive/datosDescarga/images/train_01273.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01273.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01273.png
train,210,/content/drive/MyDrive/datosDescarga/images/train_00210.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00210.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00210.png
train,327,/content/drive/MyDrive/datosDescarga/images/train_00327.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00327.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00327.png
train,803,/content/drive/MyDrive/datosDescarga/images/train_00803.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00803.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00803.png
train,793,/content/drive/MyDrive/datosDescarga/images/train_00793.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00793.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00793.png
train,844,/content/drive/MyDrive/datosDescarga/images/train_00844.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00844.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00844.png
train,995,/content/drive/MyDrive/datosDescarga/images/train_00995.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00995.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00995.png
train,1010,/content/drive/MyDrive/datosDescarga/images/train_01010.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01010.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01010.png
train,859,/content/drive/MyDrive/datosDescarga/images/train_00859.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00859.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00859.png
train,699,/content/drive/MyDrive/datosDescarga/images/train_00699.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00699.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00699.png
train,419,/content/drive/MyDrive/datosDescarga/images/train_00419.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00419.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00419.png
train,749,/content/drive/MyDrive/datosDescarga/images/train_00749.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00749.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00749.png
train,1424,/content/drive/MyDrive/datosDescarga/images/train_01424.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01424.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01424.png
train,1374,/content/drive/MyDrive/datosDescarga/images/train_01374.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01374.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01374.png
train,866,/content/drive/MyDrive/datosDescarga/images/train_00866.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00866.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00866.png
train,596,/content/drive/MyDrive/datosDescarga/images/train_00596.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00596.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00596.png
train,516,/content/drive/MyDrive/datosDescarga/images/train_00516.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00516.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00516.png
train,89,/content/drive/MyDrive/datosDescarga/images/train_00089.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00089.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00089.png
train,1398,/content/drive/MyDrive/datosDescarga/images/train_01398.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01398.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01398.png
train,592,/content/drive/MyDrive/datosDescarga/images/train_00592.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00592.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00592.png
train,365,/content/drive/MyDrive/datosDescarga/images/train_00365.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00365.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00365.png
train,1063,/content/drive/MyDrive/datosDescarga/images/train_01063.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01063.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01063.png
train,1328,/content/drive/MyDrive/datosDescarga/images/train_01328.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01328.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01328.png
train,1040,/content/drive/MyDrive/datosDescarga/images/train_01040.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01040.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01040.png
train,1431,/content/drive/MyDrive/datosDescarga/images/train_01431.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01431.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01431.png
train,230,/content/drive/MyDrive/datosDescarga/images/train_00230.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00230.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00230.png
train,1299,/content/drive/MyDrive/datosDescarga/images/train_01299.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01299.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01299.png
train,1002,/content/drive/MyDrive/datosDescarga/images/train_01002.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01002.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01002.png
train,1043,/content/drive/MyDrive/datosDescarga/images/train_01043.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01043.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01043.png
train,1083,/content/drive/MyDrive/datosDescarga/images/train_01083.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01083.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01083.png
train,825,/content/drive/MyDrive/datosDescarga/images/train_00825.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00825.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00825.png
train,1343,/content/drive/MyDrive/datosDescarga/images/train_01343.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01343.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01343.png
train,968,/content/drive/MyDrive/datosDescarga/images/train_00968.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00968.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00968.png
train,1336,/content/drive/MyDrive/datosDescarga/images/train_01336.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01336.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01336.png
train,701,/content/drive/MyDrive/datosDescarga/images/train_00701.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_00701.png,/content/drive/MyDrive/datosDescarga/labels_png/train_00701.png
train,1370,/content/drive/MyDrive/datosDescarga/images/train_01370.png,/content/drive/MyDrive/datosDescarga/depths_png16mm/train_01370.png,/content/drive/MyDrive/datosDescarga/labels_png/train_01370.png
